ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AREA_RECREATIVA_ID
3903,2022-08-11T00:00:00,DANO ESTRUCTURAL,CRITICA,18485
3904,2023-07-27T00:00:00,CAIDA,ALTA,18551
3905,2021-05-29T00:00:00,DANO ESTRUCTURAL,ALTA,16977
3906,2023-08-06T00:00:00,ACCIDENTE,ALTA,18454
3907,2021-03-28T00:00:00,VANDALISMO,ALTA,16692
3908,2022-07-12T00:00:00,DANO ESTRUCTURAL,ALTA,17564
3909,2023-07-28T00:00:00,ROBO,MEDIA,7862164
3910,2023-12-23T00:00:00,VANDALISMO,MEDIA,3573332
3911,2021-07-03T00:00:00,VANDALISMO,BAJA,5892353
3912,2022-04-06T00:00:00,DANO ESTRUCTURAL,MEDIA,4731667
3913,2023-01-16T00:00:00,ACCIDENTE,MEDIA,17582
3914,2022-03-26T00:00:00,ROBO,MEDIA,17575
3915,2023-01-12T00:00:00,CAIDA,CRITICA,18326
3916,2022-10-14T00:00:00,CAIDA,MEDIA,17533
3917,2024-01-22T00:00:00,DANO ESTRUCTURAL,ALTA,17571
3918,2023-07-18T00:00:00,VANDALISMO,BAJA,16741
3919,2023-12-05T00:00:00,ROBO,BAJA,52060
3920,2023-10-14T00:00:00,VANDALISMO,CRITICA,17477
3921,2023-10-20T00:00:00,DANO ESTRUCTURAL,ALTA,18512
3922,2023-04-17T00:00:00,CAIDA,MEDIA,16911
3923,2024-01-20T00:00:00,VANDALISMO,ALTA,16712
3924,2021-06-23T00:00:00,VANDALISMO,MEDIA,16660
3925,2019-12-31T00:00:00,ACCIDENTE,MEDIA,9046724
3926,2020-05-15T00:00:00,VANDALISMO,MEDIA,16854
3927,2021-02-07T00:00:00,CAIDA,MEDIA,16707
3928,2020-12-15T00:00:00,VANDALISMO,MEDIA,18094
3929,2021-05-09T00:00:00,VANDALISMO,ALTA,5068873
3930,2021-02-24T00:00:00,CAIDA,CRITICA,18477
3931,2024-07-20T00:00:00,ROBO,CRITICA,5201907
3932,2023-12-24T00:00:00,DANO ESTRUCTURAL,MEDIA,17829
3933,2024-10-03T00:00:00,ACCIDENTE,ALTA,16839
3934,2021-08-31T00:00:00,CAIDA,ALTA,18517
3935,2023-02-25T00:00:00,ROBO,MEDIA,8909088
3936,2024-10-05T00:00:00,ROBO,BAJA,16665
3937,2024-05-09T00:00:00,ROBO,CRITICA,17124
3938,2022-10-17T00:00:00,ROBO,CRITICA,17435
3939,2024-02-02T00:00:00,CAIDA,BAJA,18071
3940,2024-08-22T00:00:00,DANO ESTRUCTURAL,ALTA,8775334
3941,2024-01-31T00:00:00,ACCIDENTE,BAJA,18423
3942,2023-12-24T00:00:00,VANDALISMO,ALTA,18236
3943,2023-01-30T00:00:00,VANDALISMO,CRITICA,17186
3944,2022-07-20T00:00:00,VANDALISMO,BAJA,3573350
3945,2020-07-04T00:00:00,ACCIDENTE,MEDIA,18468
3946,2024-01-30T00:00:00,CAIDA,ALTA,18130
3947,2023-10-25T00:00:00,VANDALISMO,CRITICA,17049
3948,2020-12-21T00:00:00,ROBO,CRITICA,9293991
3949,2022-07-06T00:00:00,VANDALISMO,CRITICA,52190
3950,2021-01-17T00:00:00,CAIDA,ALTA,17808
3951,2023-04-15T00:00:00,ROBO,MEDIA,17848
3952,2020-01-19T00:00:00,ACCIDENTE,CRITICA,18282
3953,2024-07-12T00:00:00,ROBO,CRITICA,17138
3954,2022-08-27T00:00:00,ROBO,CRITICA,18294
3955,2023-03-13T00:00:00,VANDALISMO,BAJA,17459
3956,2023-08-04T00:00:00,CAIDA,MEDIA,17462
3957,2021-10-30T00:00:00,CAIDA,ALTA,461341
3958,2020-03-16T00:00:00,CAIDA,BAJA,18567
3959,2020-08-13T00:00:00,CAIDA,CRITICA,17668
3960,2020-04-05T00:00:00,ROBO,ALTA,18225
3961,2021-04-04T00:00:00,VANDALISMO,ALTA,17852
3962,2023-10-20T00:00:00,ACCIDENTE,BAJA,5174650
3963,2021-04-30T00:00:00,ROBO,BAJA,17095
3964,2022-02-07T00:00:00,ROBO,BAJA,52154
3965,2020-10-09T00:00:00,VANDALISMO,CRITICA,8799547
3966,2024-09-12T00:00:00,ROBO,MEDIA,52107
3967,2024-02-08T00:00:00,VANDALISMO,BAJA,17218
3968,2024-04-21T00:00:00,DANO ESTRUCTURAL,ALTA,7126154
3969,2024-02-12T00:00:00,CAIDA,BAJA,5071674
3970,2022-12-14T00:00:00,CAIDA,BAJA,17114
3971,2019-11-21T00:00:00,VANDALISMO,CRITICA,17343
3972,2023-09-03T00:00:00,VANDALISMO,CRITICA,17457
3973,2021-04-16T00:00:00,DANO ESTRUCTURAL,MEDIA,16777
3974,2019-11-22T00:00:00,ROBO,CRITICA,52191
3975,2021-01-28T00:00:00,ACCIDENTE,ALTA,7889423
3976,2023-09-25T00:00:00,DANO ESTRUCTURAL,CRITICA,18094
3977,2022-09-25T00:00:00,CAIDA,MEDIA,52041
3978,2020-11-27T00:00:00,VANDALISMO,BAJA,18039
3979,2023-07-16T00:00:00,VANDALISMO,BAJA,16899
3980,2024-02-04T00:00:00,VANDALISMO,BAJA,16961
3981,2023-08-10T00:00:00,DANO ESTRUCTURAL,CRITICA,5241176
3982,2021-10-23T00:00:00,ROBO,BAJA,52127
3983,2023-09-30T00:00:00,ACCIDENTE,CRITICA,18115
3984,2022-05-28T00:00:00,VANDALISMO,CRITICA,18011
3985,2022-08-19T00:00:00,VANDALISMO,CRITICA,52042
3986,2020-08-29T00:00:00,ROBO,CRITICA,6843085
3987,2023-01-09T00:00:00,ROBO,BAJA,17715
3988,2023-04-19T00:00:00,DANO ESTRUCTURAL,CRITICA,17428
3989,2022-05-21T00:00:00,VANDALISMO,MEDIA,18275
3990,2024-05-15T00:00:00,VANDALISMO,CRITICA,3576117
3991,2019-10-23T00:00:00,DANO ESTRUCTURAL,CRITICA,18148
3992,2022-02-18T00:00:00,ACCIDENTE,ALTA,16907
3993,2020-05-22T00:00:00,ROBO,MEDIA,16918
3994,2022-01-19T00:00:00,VANDALISMO,ALTA,5010682
3995,2024-08-14T00:00:00,ACCIDENTE,BAJA,17871
3996,2022-07-03T00:00:00,CAIDA,ALTA,16917
3997,2022-08-22T00:00:00,ACCIDENTE,ALTA,7144369
3998,2023-06-25T00:00:00,ROBO,MEDIA,18473
3999,2023-06-17T00:00:00,ROBO,BAJA,4985689
4000,2024-08-18T00:00:00,VANDALISMO,MEDIA,16837
4001,2022-04-04T00:00:00,CAIDA,ALTA,17931
4002,2020-12-27T00:00:00,CAIDA,ALTA,18146
4003,2024-02-06T00:00:00,DANO ESTRUCTURAL,CRITICA,17127
4004,2021-03-11T00:00:00,ROBO,MEDIA,18074
4005,2023-01-13T00:00:00,DANO ESTRUCTURAL,CRITICA,18609
4006,2020-08-20T00:00:00,VANDALISMO,BAJA,18126
4007,2021-07-07T00:00:00,ROBO,MEDIA,4731656
4008,2024-06-10T00:00:00,DANO ESTRUCTURAL,CRITICA,52136
4009,2022-01-10T00:00:00,ROBO,CRITICA,18467
4010,2021-09-16T00:00:00,ROBO,ALTA,18500
4011,2023-07-25T00:00:00,VANDALISMO,CRITICA,9180738
4012,2023-11-10T00:00:00,ACCIDENTE,ALTA,17158
4013,2024-08-23T00:00:00,ROBO,MEDIA,17857
4014,2020-12-12T00:00:00,ACCIDENTE,CRITICA,17010
4015,2020-10-04T00:00:00,ROBO,ALTA,9269361
4016,2021-10-12T00:00:00,CAIDA,MEDIA,5220259
4017,2022-03-31T00:00:00,ROBO,BAJA,52212
4018,2022-03-01T00:00:00,VANDALISMO,MEDIA,3573049
4019,2021-05-20T00:00:00,ACCIDENTE,BAJA,17312
4020,2020-03-18T00:00:00,ROBO,ALTA,4986142
4021,2020-01-29T00:00:00,VANDALISMO,BAJA,16723
4022,2023-03-03T00:00:00,ROBO,BAJA,18056
4023,2021-11-24T00:00:00,ROBO,BAJA,5654018
4024,2023-01-10T00:00:00,CAIDA,BAJA,17143
4025,2020-03-22T00:00:00,ROBO,CRITICA,16686
4026,2023-05-15T00:00:00,ROBO,CRITICA,17745
4027,2020-03-11T00:00:00,ROBO,MEDIA,16816
4028,2024-01-14T00:00:00,CAIDA,ALTA,18055
4029,2024-05-07T00:00:00,DANO ESTRUCTURAL,MEDIA,18051
4030,2023-04-05T00:00:00,ACCIDENTE,ALTA,18373
4031,2024-04-09T00:00:00,ROBO,MEDIA,17133
4032,2024-03-03T00:00:00,VANDALISMO,CRITICA,17029
4033,2023-01-01T00:00:00,ROBO,BAJA,5241170
4034,2019-11-08T00:00:00,ACCIDENTE,BAJA,17007
4035,2023-01-17T00:00:00,ACCIDENTE,CRITICA,8927341
4036,2021-02-19T00:00:00,ROBO,BAJA,17679
4037,2021-04-16T00:00:00,DANO ESTRUCTURAL,ALTA,17707
4038,2022-07-22T00:00:00,DANO ESTRUCTURAL,BAJA,5272342
4039,2023-05-13T00:00:00,ROBO,CRITICA,18186
4040,2022-07-11T00:00:00,VANDALISMO,BAJA,18273
4041,2021-05-27T00:00:00,DANO ESTRUCTURAL,ALTA,3991153
4042,2021-02-20T00:00:00,CAIDA,MEDIA,17973
4043,2022-10-25T00:00:00,DANO ESTRUCTURAL,MEDIA,9494172
4044,2020-11-08T00:00:00,ACCIDENTE,ALTA,17409
4045,2021-03-13T00:00:00,CAIDA,BAJA,16978
4046,2023-04-24T00:00:00,ACCIDENTE,CRITICA,17431
4047,2022-05-31T00:00:00,DANO ESTRUCTURAL,CRITICA,6819621
4048,2020-08-23T00:00:00,CAIDA,MEDIA,18300
4049,2022-01-21T00:00:00,DANO ESTRUCTURAL,CRITICA,5653825
4050,2019-11-26T00:00:00,CAIDA,ALTA,18528
4051,2019-11-08T00:00:00,ROBO,BAJA,18428
4052,2022-08-17T00:00:00,DANO ESTRUCTURAL,BAJA,17514
4053,2024-07-20T00:00:00,ROBO,MEDIA,7928105
4054,2022-06-03T00:00:00,VANDALISMO,CRITICA,16958
4055,2022-05-24T00:00:00,ACCIDENTE,BAJA,16892
4056,2022-02-26T00:00:00,VANDALISMO,CRITICA,52057
4057,2022-11-12T00:00:00,CAIDA,CRITICA,16787
4058,2020-01-25T00:00:00,ROBO,ALTA,17953
4059,2024-05-20T00:00:00,CAIDA,MEDIA,52199
4060,2021-10-21T00:00:00,ACCIDENTE,MEDIA,6907760
4061,2020-02-14T00:00:00,DANO ESTRUCTURAL,MEDIA,16854
4062,2022-08-14T00:00:00,ROBO,CRITICA,17329
4063,2021-12-09T00:00:00,CAIDA,ALTA,18563
4064,2022-01-27T00:00:00,ACCIDENTE,CRITICA,18580
4065,2021-11-22T00:00:00,ROBO,ALTA,16678
4066,2021-12-16T00:00:00,ACCIDENTE,CRITICA,16870
4067,2021-10-15T00:00:00,DANO ESTRUCTURAL,CRITICA,18444
4068,2022-01-26T00:00:00,VANDALISMO,MEDIA,18529
4069,2020-04-19T00:00:00,DANO ESTRUCTURAL,MEDIA,9294501
4070,2022-07-12T00:00:00,VANDALISMO,BAJA,18275
4071,2024-08-16T00:00:00,VANDALISMO,CRITICA,5109124
4072,2023-04-27T00:00:00,VANDALISMO,CRITICA,5237110
4073,2020-09-10T00:00:00,VANDALISMO,CRITICA,16983
4074,2020-10-19T00:00:00,ACCIDENTE,MEDIA,18220
4075,2021-04-14T00:00:00,CAIDA,BAJA,18334
4076,2020-10-28T00:00:00,VANDALISMO,CRITICA,52061
4077,2024-05-23T00:00:00,CAIDA,MEDIA,18494
4078,2021-07-27T00:00:00,ROBO,ALTA,17860
4079,2024-02-03T00:00:00,VANDALISMO,ALTA,18204
4080,2022-09-11T00:00:00,ACCIDENTE,ALTA,18575
4081,2020-07-18T00:00:00,ROBO,CRITICA,6819611
4082,2021-12-06T00:00:00,VANDALISMO,CRITICA,17498
4083,2024-06-30T00:00:00,ACCIDENTE,BAJA,52191
4084,2022-10-19T00:00:00,ACCIDENTE,MEDIA,18179
4085,2024-02-14T00:00:00,CAIDA,MEDIA,17338
4086,2022-06-06T00:00:00,CAIDA,BAJA,17994
4087,2024-09-13T00:00:00,ROBO,CRITICA,18480
4088,2024-08-28T00:00:00,CAIDA,MEDIA,17755
4089,2023-12-04T00:00:00,VANDALISMO,BAJA,5237139
4090,2020-06-27T00:00:00,CAIDA,ALTA,9179375
4091,2020-09-25T00:00:00,DANO ESTRUCTURAL,BAJA,9180738
4092,2023-10-28T00:00:00,ACCIDENTE,MEDIA,16895
4093,2021-09-16T00:00:00,DANO ESTRUCTURAL,CRITICA,5201907
4094,2021-12-29T00:00:00,CAIDA,MEDIA,6819618
4095,2021-04-21T00:00:00,ACCIDENTE,BAJA,7182466
4096,2019-11-12T00:00:00,CAIDA,ALTA,3531285
4097,2021-08-18T00:00:00,CAIDA,BAJA,52132
4098,2023-03-02T00:00:00,ROBO,MEDIA,52180
4099,2021-09-16T00:00:00,ACCIDENTE,BAJA,17330
4100,2022-03-04T00:00:00,ACCIDENTE,ALTA,8799532
4101,2023-09-22T00:00:00,DANO ESTRUCTURAL,BAJA,3568959
4102,2020-01-03T00:00:00,DANO ESTRUCTURAL,BAJA,18118
4103,2020-12-09T00:00:00,CAIDA,MEDIA,17027
4104,2020-07-28T00:00:00,CAIDA,CRITICA,16869
4105,2020-01-12T00:00:00,CAIDA,ALTA,7840483
4106,2021-12-15T00:00:00,DANO ESTRUCTURAL,BAJA,8776081
4107,2022-07-17T00:00:00,ACCIDENTE,BAJA,17097
4108,2021-04-24T00:00:00,ACCIDENTE,BAJA,18224
4109,2022-08-31T00:00:00,ACCIDENTE,MEDIA,18176
4110,2023-04-23T00:00:00,ACCIDENTE,CRITICA,17494
4111,2021-03-09T00:00:00,VANDALISMO,MEDIA,17602
4112,2022-04-01T00:00:00,VANDALISMO,ALTA,16711
4113,2023-11-16T00:00:00,CAIDA,BAJA,17341
4114,2021-07-02T00:00:00,CAIDA,BAJA,7802438
4115,2020-12-19T00:00:00,ROBO,MEDIA,5241170
4116,2022-12-07T00:00:00,CAIDA,CRITICA,5174681
4117,2024-01-30T00:00:00,DANO ESTRUCTURAL,BAJA,16687
4118,2023-02-15T00:00:00,ROBO,BAJA,16697
4119,2023-07-12T00:00:00,VANDALISMO,CRITICA,52109
4120,2022-12-08T00:00:00,VANDALISMO,ALTA,17206
4121,2020-01-27T00:00:00,VANDALISMO,BAJA,17245
4122,2024-06-07T00:00:00,DANO ESTRUCTURAL,BAJA,5653971
4123,2024-03-23T00:00:00,VANDALISMO,ALTA,16876
4124,2022-01-14T00:00:00,ACCIDENTE,MEDIA,18017
4125,2020-07-10T00:00:00,ROBO,BAJA,17760
4126,2019-12-25T00:00:00,VANDALISMO,BAJA,5220798
4127,2022-10-17T00:00:00,ROBO,ALTA,17855
4128,2023-07-30T00:00:00,CAIDA,MEDIA,4730886
4129,2023-01-21T00:00:00,ACCIDENTE,ALTA,17328
4130,2023-06-14T00:00:00,DANO ESTRUCTURAL,MEDIA,17057
4131,2021-01-30T00:00:00,DANO ESTRUCTURAL,MEDIA,16841
4132,2023-12-08T00:00:00,VANDALISMO,BAJA,7933003
4133,2023-10-02T00:00:00,VANDALISMO,CRITICA,18378
4134,2023-12-12T00:00:00,VANDALISMO,MEDIA,16726
4135,2022-10-29T00:00:00,VANDALISMO,ALTA,18117
4136,2019-12-21T00:00:00,VANDALISMO,ALTA,6819625
4137,2024-05-18T00:00:00,ROBO,ALTA,18481
4138,2020-02-20T00:00:00,ROBO,CRITICA,17402
4139,2021-08-23T00:00:00,DANO ESTRUCTURAL,MEDIA,52167
4140,2023-03-17T00:00:00,DANO ESTRUCTURAL,CRITICA,17057
4141,2023-07-12T00:00:00,ROBO,BAJA,17757
4142,2024-04-26T00:00:00,ROBO,ALTA,17746
4143,2024-09-07T00:00:00,DANO ESTRUCTURAL,MEDIA,17922
4144,2020-04-12T00:00:00,ACCIDENTE,MEDIA,9235167
4145,2020-10-21T00:00:00,ACCIDENTE,MEDIA,7861574
4146,2020-10-21T00:00:00,ROBO,ALTA,16851
4147,2024-02-15T00:00:00,ACCIDENTE,MEDIA,18112
4148,2023-02-01T00:00:00,ACCIDENTE,ALTA,8927341
4149,2021-06-17T00:00:00,VANDALISMO,MEDIA,17596
4150,2023-12-19T00:00:00,DANO ESTRUCTURAL,ALTA,18465
4151,2020-08-29T00:00:00,CAIDA,ALTA,18007
4152,2022-12-07T00:00:00,DANO ESTRUCTURAL,MEDIA,18009
4153,2020-11-26T00:00:00,VANDALISMO,CRITICA,18546
4154,2021-06-24T00:00:00,ROBO,BAJA,18413
4155,2022-07-24T00:00:00,VANDALISMO,BAJA,16870
4156,2021-09-12T00:00:00,CAIDA,BAJA,18375
4157,2021-12-22T00:00:00,VANDALISMO,ALTA,17986
4158,2022-02-10T00:00:00,DANO ESTRUCTURAL,MEDIA,5653881
4159,2020-11-14T00:00:00,ACCIDENTE,CRITICA,5240277
4160,2021-12-09T00:00:00,VANDALISMO,BAJA,5219935
4161,2019-10-17T00:00:00,CAIDA,BAJA,6819625
4162,2022-05-12T00:00:00,ROBO,MEDIA,17097
4163,2020-02-15T00:00:00,CAIDA,BAJA,5241184
4164,2022-03-28T00:00:00,DANO ESTRUCTURAL,BAJA,9294001
4165,2023-10-21T00:00:00,ACCIDENTE,ALTA,52195
4166,2020-04-17T00:00:00,ACCIDENTE,BAJA,17298
4167,2024-02-21T00:00:00,VANDALISMO,BAJA,17987
4168,2020-01-01T00:00:00,VANDALISMO,BAJA,18588
4169,2024-02-07T00:00:00,ROBO,BAJA,16889
4170,2023-07-01T00:00:00,CAIDA,CRITICA,17386
4171,2020-02-29T00:00:00,DANO ESTRUCTURAL,ALTA,7839105
4172,2023-08-10T00:00:00,DANO ESTRUCTURAL,CRITICA,18452
4173,2024-10-11T00:00:00,VANDALISMO,ALTA,17784
4174,2023-04-08T00:00:00,CAIDA,CRITICA,17370
4175,2022-02-01T00:00:00,CAIDA,CRITICA,18550
4176,2022-09-24T00:00:00,DANO ESTRUCTURAL,MEDIA,17380
4177,2021-01-29T00:00:00,VANDALISMO,MEDIA,4749899
4178,2020-12-30T00:00:00,VANDALISMO,ALTA,451351
4179,2020-09-24T00:00:00,ACCIDENTE,BAJA,3740132
4180,2023-11-18T00:00:00,DANO ESTRUCTURAL,BAJA,17108
4181,2019-12-26T00:00:00,ACCIDENTE,MEDIA,18153
4182,2020-08-19T00:00:00,VANDALISMO,ALTA,17798
4183,2020-04-30T00:00:00,ROBO,BAJA,5237120
4184,2024-10-05T00:00:00,ACCIDENTE,CRITICA,16812
4185,2020-12-15T00:00:00,CAIDA,ALTA,18284
4186,2021-12-05T00:00:00,ACCIDENTE,CRITICA,17152
4187,2020-10-25T00:00:00,DANO ESTRUCTURAL,CRITICA,7928031
4188,2022-04-09T00:00:00,CAIDA,ALTA,17034
4189,2024-06-18T00:00:00,ROBO,ALTA,18446
4190,2023-08-18T00:00:00,CAIDA,BAJA,52200
4191,2022-06-08T00:00:00,ROBO,MEDIA,18138
4192,2022-02-28T00:00:00,ACCIDENTE,CRITICA,18138
4193,2024-07-27T00:00:00,VANDALISMO,CRITICA,17256
4194,2019-12-17T00:00:00,ROBO,CRITICA,3568959
4195,2021-09-05T00:00:00,ACCIDENTE,MEDIA,17084
4196,2023-10-31T00:00:00,ACCIDENTE,CRITICA,17484
4197,2024-05-12T00:00:00,CAIDA,BAJA,16713
4198,2021-03-22T00:00:00,ACCIDENTE,MEDIA,16785
4199,2021-08-30T00:00:00,DANO ESTRUCTURAL,MEDIA,18157
4200,2020-07-25T00:00:00,ROBO,MEDIA,17547
4201,2020-07-06T00:00:00,VANDALISMO,MEDIA,9046352
4202,2019-12-21T00:00:00,ACCIDENTE,ALTA,7928053
4203,2022-03-02T00:00:00,DANO ESTRUCTURAL,ALTA,18277
4204,2024-02-24T00:00:00,ROBO,ALTA,18259
4205,2019-11-15T00:00:00,ROBO,CRITICA,16868
4206,2022-12-10T00:00:00,CAIDA,BAJA,17096
4207,2020-01-30T00:00:00,DANO ESTRUCTURAL,BAJA,18526
4208,2024-07-28T00:00:00,CAIDA,MEDIA,17049
4209,2023-09-06T00:00:00,ACCIDENTE,MEDIA,7862436
4210,2024-06-22T00:00:00,CAIDA,BAJA,17126
4211,2019-11-29T00:00:00,ROBO,ALTA,17551
4212,2022-01-13T00:00:00,ROBO,ALTA,17266
4213,2023-04-24T00:00:00,VANDALISMO,BAJA,16693
4214,2019-12-05T00:00:00,VANDALISMO,ALTA,17017
4215,2021-12-26T00:00:00,CAIDA,CRITICA,17998
4216,2020-11-19T00:00:00,ACCIDENTE,CRITICA,18524
4217,2024-06-05T00:00:00,VANDALISMO,CRITICA,17261
4218,2022-04-09T00:00:00,VANDALISMO,MEDIA,17349
4219,2021-04-06T00:00:00,DANO ESTRUCTURAL,MEDIA,18403
4220,2024-06-06T00:00:00,VANDALISMO,MEDIA,18096
4221,2022-04-07T00:00:00,ACCIDENTE,CRITICA,16684
4222,2023-10-08T00:00:00,ACCIDENTE,MEDIA,7595816
4223,2020-03-29T00:00:00,ACCIDENTE,ALTA,18461
4224,2022-08-23T00:00:00,CAIDA,MEDIA,18271
4225,2021-08-22T00:00:00,ROBO,BAJA,17204
4226,2024-07-23T00:00:00,CAIDA,BAJA,18228
4227,2023-01-12T00:00:00,VANDALISMO,ALTA,18213
4228,2021-06-25T00:00:00,ROBO,CRITICA,17326
4229,2019-12-08T00:00:00,CAIDA,CRITICA,17644
4230,2021-10-23T00:00:00,VANDALISMO,ALTA,17445
4231,2021-11-07T00:00:00,ROBO,MEDIA,5802688
4232,2022-11-04T00:00:00,ACCIDENTE,ALTA,52119
4233,2024-09-17T00:00:00,CAIDA,ALTA,17082
4234,2022-07-18T00:00:00,ROBO,BAJA,7125612
4235,2022-01-31T00:00:00,ACCIDENTE,BAJA,4730835
4236,2021-02-06T00:00:00,CAIDA,ALTA,52125
4237,2021-06-27T00:00:00,ROBO,ALTA,17107
4238,2022-01-11T00:00:00,CAIDA,MEDIA,17043
4239,2020-12-20T00:00:00,ACCIDENTE,CRITICA,17065
4240,2022-03-27T00:00:00,ROBO,ALTA,18077
4241,2023-05-16T00:00:00,ROBO,CRITICA,5237139
4242,2020-07-31T00:00:00,ACCIDENTE,ALTA,16834
4243,2023-09-23T00:00:00,CAIDA,MEDIA,52139
4244,2021-06-03T00:00:00,CAIDA,CRITICA,17821
4245,2022-01-07T00:00:00,ROBO,ALTA,17043
4246,2024-09-01T00:00:00,VANDALISMO,MEDIA,17586
4247,2024-01-27T00:00:00,DANO ESTRUCTURAL,ALTA,5240297
4248,2023-05-09T00:00:00,CAIDA,BAJA,18336
4249,2020-12-20T00:00:00,VANDALISMO,MEDIA,16910
4250,2022-07-13T00:00:00,ACCIDENTE,CRITICA,18365
4251,2019-10-27T00:00:00,ROBO,MEDIA,8907324
4252,2019-11-29T00:00:00,ROBO,MEDIA,4983958
4253,2019-10-17T00:00:00,ACCIDENTE,CRITICA,17655
4254,2023-12-06T00:00:00,ROBO,BAJA,7928105
4255,2020-09-15T00:00:00,DANO ESTRUCTURAL,ALTA,5653933
4256,2022-05-25T00:00:00,ROBO,BAJA,18022
4257,2024-01-20T00:00:00,ROBO,BAJA,8799600
4258,2023-06-08T00:00:00,DANO ESTRUCTURAL,MEDIA,17977
4259,2023-10-28T00:00:00,ROBO,MEDIA,5240105
4260,2024-03-25T00:00:00,ROBO,MEDIA,18634
4261,2023-06-02T00:00:00,DANO ESTRUCTURAL,MEDIA,17101
4262,2021-10-22T00:00:00,CAIDA,CRITICA,5241178
4263,2020-04-18T00:00:00,VANDALISMO,CRITICA,16830
4264,2020-10-15T00:00:00,VANDALISMO,BAJA,3531283
4265,2022-08-05T00:00:00,DANO ESTRUCTURAL,ALTA,17670
4266,2020-10-17T00:00:00,CAIDA,MEDIA,9187536
4267,2021-09-06T00:00:00,VANDALISMO,CRITICA,17763
4268,2020-05-06T00:00:00,CAIDA,MEDIA,16712
4269,2024-04-07T00:00:00,VANDALISMO,CRITICA,18547
4270,2024-02-18T00:00:00,VANDALISMO,CRITICA,17552
4271,2020-03-29T00:00:00,DANO ESTRUCTURAL,CRITICA,52088
4272,2022-08-26T00:00:00,ROBO,MEDIA,5241184
4273,2022-09-23T00:00:00,ACCIDENTE,BAJA,17611
4274,2020-07-23T00:00:00,DANO ESTRUCTURAL,BAJA,17699
4275,2023-03-03T00:00:00,ACCIDENTE,CRITICA,18410
4276,2021-10-04T00:00:00,DANO ESTRUCTURAL,MEDIA,3573018
4277,2023-05-30T00:00:00,VANDALISMO,CRITICA,17331
4278,2021-02-10T00:00:00,DANO ESTRUCTURAL,MEDIA,17924
4279,2019-12-17T00:00:00,ACCIDENTE,ALTA,18519
4280,2020-08-20T00:00:00,DANO ESTRUCTURAL,BAJA,17515
4281,2022-12-18T00:00:00,CAIDA,CRITICA,18412
4282,2020-03-22T00:00:00,VANDALISMO,ALTA,17352
4283,2021-02-03T00:00:00,DANO ESTRUCTURAL,CRITICA,17322
4284,2023-08-31T00:00:00,ACCIDENTE,MEDIA,5219920
4285,2021-08-24T00:00:00,VANDALISMO,CRITICA,5209024
4286,2022-12-16T00:00:00,DANO ESTRUCTURAL,MEDIA,18146
4287,2021-04-05T00:00:00,ACCIDENTE,CRITICA,52146
4288,2024-09-14T00:00:00,ROBO,CRITICA,4987144
4289,2022-04-16T00:00:00,DANO ESTRUCTURAL,MEDIA,18313
4290,2020-08-11T00:00:00,VANDALISMO,BAJA,7143517
4291,2023-07-20T00:00:00,VANDALISMO,ALTA,17454
4292,2023-09-09T00:00:00,DANO ESTRUCTURAL,BAJA,52089
4293,2020-08-24T00:00:00,ROBO,BAJA,16984
4294,2023-03-23T00:00:00,DANO ESTRUCTURAL,MEDIA,17476
4295,2023-10-18T00:00:00,VANDALISMO,CRITICA,18211
4296,2023-01-06T00:00:00,VANDALISMO,MEDIA,9046351
4297,2019-12-29T00:00:00,CAIDA,CRITICA,18460
4298,2024-06-14T00:00:00,ACCIDENTE,CRITICA,5241175
4299,2024-01-04T00:00:00,ACCIDENTE,ALTA,17077
4300,2020-08-02T00:00:00,DANO ESTRUCTURAL,MEDIA,4983958
4301,2022-03-14T00:00:00,ACCIDENTE,CRITICA,17422
4302,2023-06-08T00:00:00,VANDALISMO,ALTA,18250
4303,2023-10-06T00:00:00,ACCIDENTE,ALTA,17289
4304,2020-01-04T00:00:00,DANO ESTRUCTURAL,MEDIA,16776
4305,2020-04-08T00:00:00,ROBO,CRITICA,5654053
4306,2021-01-29T00:00:00,VANDALISMO,MEDIA,6819623
4307,2023-03-30T00:00:00,VANDALISMO,MEDIA,5199521
4308,2023-07-13T00:00:00,DANO ESTRUCTURAL,ALTA,17070
4309,2020-08-04T00:00:00,VANDALISMO,BAJA,17502
4310,2022-10-13T00:00:00,VANDALISMO,CRITICA,8914012
4311,2020-08-31T00:00:00,ROBO,ALTA,17260
4312,2021-05-09T00:00:00,ACCIDENTE,CRITICA,17896
4313,2020-02-27T00:00:00,DANO ESTRUCTURAL,BAJA,16866
4314,2023-01-07T00:00:00,ROBO,MEDIA,4737941
4315,2024-06-11T00:00:00,CAIDA,MEDIA,17431
4316,2023-05-05T00:00:00,DANO ESTRUCTURAL,BAJA,17487
4317,2022-12-11T00:00:00,DANO ESTRUCTURAL,ALTA,7165942
4318,2022-09-20T00:00:00,DANO ESTRUCTURAL,ALTA,5208757
4319,2021-04-06T00:00:00,CAIDA,BAJA,17920
4320,2021-03-21T00:00:00,ROBO,CRITICA,17866
4321,2023-05-20T00:00:00,VANDALISMO,ALTA,7591686
4322,2023-11-08T00:00:00,VANDALISMO,MEDIA,17919
4323,2022-12-01T00:00:00,DANO ESTRUCTURAL,ALTA,17475
4324,2020-12-09T00:00:00,VANDALISMO,MEDIA,5241174
